ID	Name	Type	MDA	MCF	UHRR	K562	HEK	Hela	Plasma
ENSG00000267005	AC002984.1	pseudogene	0	0	6	0	0	0	0
ENSG00000267007	AC012615.2	Antisense	0	1	1	0	1	0	1
ENSG00000267009	AC007780.1	lncRNA	14	206	703	57	88	651	42
ENSG00000267011	AC011498.1	lincRNA	7	34	418	43	62	104	3
ENSG00000267012	AC011456.1	lincRNA	0	0	0	0	4	0	11
ENSG00000267013	LINC01929	lincRNA	1	0	2	1	0	0	1
ENSG00000267014	LINC01532	lincRNA	0	0	0	0	3	0	5
ENSG00000267015	AC023090.1	Antisense	35	0	0	0	0	0	0
ENSG00000267022	AC067968.1	protein_coding	0	12	57	0	5	49	5
ENSG00000267023	LRRC37A16P	pseudogene	4	3	26	8	4	28	5
ENSG00000267024	AC008747.1	Antisense	6	4	4	1	4	0	0
ENSG00000267026	AL136084.2	Antisense	4	0	12	17	8	17	5
ENSG00000267027	AC011524.1	lincRNA	0	0	2	0	0	0	0
ENSG00000267028	TCF4-AS1	Antisense	0	0	2	0	1	0	5
ENSG00000267030	AC011498.2	Antisense	3	3	19	5	10	18	0
ENSG00000267032	AP001357.1	pseudogene	0	0	2	0	0	0	0
ENSG00000267033	AC020911.1	Antisense	5	0	0	0	2	0	1
ENSG00000267034	AC010980.2	lincRNA	0	5	3	0	0	0	0
ENSG00000267038	AC105094.1	lincRNA	0	0	0	0	0	0	1
ENSG00000267040	AC027097.1	Antisense	22	43	227	20	50	149	14
ENSG00000267041	ZNF850	protein_coding	123	131	755	130	110	2	12
ENSG00000267042	AC100793.2	Antisense	0	0	33	9	0	0	3
ENSG00000267046	E2F3P1	pseudogene	0	7	5	0	3	5	0
ENSG00000267047	AC040977.2	Antisense	48	106	328	56	113	509	15
ENSG00000267048	AC092143.4	lncRNA	271	1061	3228	363	706	234	14
ENSG00000267049	AC002398.1	Antisense	0	0	5	1	0	0	2
ENSG00000267051	AP005229.1	lincRNA	0	8	40	1	3	0	1
ENSG00000267052	AC005050.1	lincRNA	0	10	14	21	7	0	4
ENSG00000267053	AC012617.1	lincRNA	0	3	23	5	3	0	10
ENSG00000267055	AC007001.1	lincRNA	2	6	257	3	5	0	5
ENSG00000267056	AC005336.1	pseudogene	0	0	13	0	0	8	0
ENSG00000267057	LINC01905	lincRNA	0	3	29	6	1	5	8
ENSG00000267058	AC006213.2	lincRNA	4	7	9	1	5	1	0
ENSG00000267059	AC005943.1	protein_coding	1268	1085	5747	904	2547	375	3
ENSG00000267060	PTGES3L	protein_coding	4	12	148	73	18	68	0
ENSG00000267061	AC090213.1	Antisense	0	0	2	0	0	0	2
ENSG00000267062	AC018761.2	Antisense	0	16	51	1	4	10	3
ENSG00000267064	UXT-AS1	Antisense	3	5	23	10	24	83	0
ENSG00000267065	LINC02080	lincRNA	1	2	16	0	1	0	3
ENSG00000267069	AP005264.1	lincRNA	3	0	7	0	1	19	0
ENSG00000267070	AC026458.2	lincRNA	1	3	56	1	18	55	17
ENSG00000267072	NAGPA-AS1	lincRNA	0	19	54	6	18	43	10
ENSG00000267073	AC005256.1	lincRNA	92	0	52	55	2	14	0
ENSG00000267074	AC015911.3	lncRNA	0	0	7	1	5	0	6
ENSG00000267076	CCDC58P3	pseudogene	0	1	48	2	2	15	1
ENSG00000267077	AC020663.2	Antisense	0	0	6	2	0	14	2
ENSG00000267078	AC015802.1	Antisense	0	0	10	0	0	16	2
ENSG00000267079	AP001269.2	lincRNA	0	3	4	0	2	13	0
ENSG00000267080	ASB16-AS1	Antisense	36	126	849	186	242	684	7
ENSG00000267081	AC011507.1	lincRNA	0	0	0	0	3	0	1
ENSG00000267082	AC011472.1	Antisense	6	7	65	7	5	0	6
ENSG00000267083	KRT18P61	pseudogene	0	0	1	0	2	0	0
ENSG00000267084	AC015802.2	pseudogene	0	6	0	0	1	15	0
ENSG00000267089	AC008543.4	lincRNA	0	0	1	0	0	0	0
ENSG00000267090	AC005789.1	Antisense	5	4	26	3	0	62	0
ENSG00000267092	AC027307.1	Antisense	9	7	7	0	5	13	0
ENSG00000267096	AC008735.1	lncRNA	10	18	67	4	12	41	0
ENSG00000267097	SLC14A2-AS1	Antisense	0	1	27	0	1	0	8
ENSG00000267098	AC113137.1	lincRNA	0	3	8	6	4	53	20
ENSG00000267100	ILF3-AS1	lincRNA	40	151	688	125	120	265	1
ENSG00000267101	AC090376.1	Antisense	0	0	0	0	2	0	3
ENSG00000267102	AC060766.1	pseudogene	0	1	4	1	2	0	0
ENSG00000267104	TBC1D3P1-DHX40P1	lncRNA	16	111	256	67	139	256	5
ENSG00000267105	AC011511.3	Antisense	0	0	0	0	4	0	0
ENSG00000267106	ZNF561-AS1	lncRNA	21	27	261	17	37	37	9
ENSG00000267107	PCAT19	lincRNA	1	3	60	6	2	0	10
ENSG00000267108	AP001029.1	lincRNA	2	2	52	0	2	21	5
ENSG00000267109	AC011990.1	lincRNA	0	0	5	0	3	1	10
ENSG00000267110	AC010327.1	protein_coding	12	41	257	522	238	33	0
ENSG00000267112	AC098848.1	Antisense	0	0	2	0	0	0	0
ENSG00000267113	AF038458.1	pseudogene	0	1	0	0	1	0	0
ENSG00000267114	AC011481.1	lincRNA	0	4	47	2	13	0	2
ENSG00000267115	AC022148.2	lincRNA	0	2	3	0	0	0	0
ENSG00000267116	AP005264.2	pseudogene	0	1	5	0	1	0	1
ENSG00000267119	RPL10P15	pseudogene	22	57	139	16	28	17	1
ENSG00000267120	AD000671.2	protein_coding	13	8	74	4	13	51	1
ENSG00000267121	AC008105.3	Antisense	79	4	247	65	40	479	35
ENSG00000267123	LINC02081	lincRNA	1	1	91	1	11	221	9
ENSG00000267125	AC012615.3	Antisense	0	0	3	0	0	0	3
ENSG00000267127	AC090360.1	protein_coding	0	0	35	0	3	21	0
ENSG00000267128	RNF157-AS1	Antisense	0	3	5	0	1	0	7
ENSG00000267130	AC008738.2	lincRNA	0	6	18	0	10	0	2
ENSG00000267131	AC005746.2	Antisense	9	1114	329	10	21	5	10
ENSG00000267132	HMGB3P27	pseudogene	0	0	12	0	3	0	0
ENSG00000267133	AC011518.1	lincRNA	0	3	1	0	0	0	0
ENSG00000267134	LINC01924	lincRNA	5	1	10	1	2	1	42
ENSG00000267135	AD000091.1	pseudogene	0	0	2	0	1	0	0
ENSG00000267136	AP005131.1	Antisense	0	0	6	0	0	0	3
ENSG00000267138	AC005954.1	lncRNA	4	6	47	2	3	17	4
ENSG00000267140	AC007998.2	protein_coding	0	0	23	0	10	0	0
ENSG00000267141	AC012615.4	Antisense	0	0	5	0	0	0	0
ENSG00000267142	AC092296.2	pseudogene	0	0	16	0	0	0	2
ENSG00000267143	AP001120.2	lincRNA	0	1	2	0	0	0	0
ENSG00000267144	AC067968.2	lincRNA	0	0	0	4	0	22	0
ENSG00000267147	LINC01842	lincRNA	9	1	42	4	3	51	0
ENSG00000267148	AC005777.1	pseudogene	0	0	0	0	0	32	0
ENSG00000267149	AC011476.2	lncRNA	102	301	888	208	305	1306	5
ENSG00000267151	MIR2117HG	lincRNA	0	1	5	0	0	0	1
ENSG00000267152	AC093227.1	lincRNA	2	7	94	2	9	30	0
ENSG00000267156	TPMTP1	pseudogene	0	5	58	9	9	39	2
ENSG00000267157	AC011499.1	protein_coding	185	147	1639	525	589	89	1
ENSG00000267160	AC091152.2	Antisense	6	1	26	0	18	0	0
ENSG00000267162	SDHDP1	pseudogene	0	2	8	4	1	0	1
ENSG00000267165	CHMP1B-AS1	Antisense	0	0	18	0	0	45	2
ENSG00000267166	AC007993.1	pseudogene	0	0	0	0	0	5	1
ENSG00000267168	AC005837.2	protein_coding	186	289	1931	295	547	530	4
ENSG00000267169	AC022098.1	Antisense	21	98	1072	73	437	662	18
ENSG00000267170	CALM2P1	pseudogene	2	1	1	0	1	0	0
ENSG00000267173	AC245748.1	protein_coding	1	2	3	0	2	0	0
ENSG00000267174	AC011472.2	lncRNA	28	544	566	60	117	174	6
ENSG00000267175	AC105094.2	lincRNA	4	6	12	2	6	1	26
ENSG00000267178	PHF5CP	pseudogene	1	6	50	8	10	30	0
ENSG00000267179	AC008770.3	protein_coding	11	15	166	27	10	212	7
ENSG00000267184	AC002545.1	pseudogene	0	1	28	4	7	0	0
ENSG00000267185	PTP4A2P1	pseudogene	5	18	115	24	22	339	2
ENSG00000267187	AC026898.1	pseudogene	0	3	0	1	0	0	0
ENSG00000267188	AC245748.2	lncRNA	0	3	12	1	2	27	6
ENSG00000267189	ATP5LP7	pseudogene	0	1	1	1	0	0	0
ENSG00000267190	TYMSP2	pseudogene	1	1	16	6	9	25	0
ENSG00000267191	AC006213.3	Antisense	1	5	22	2	5	0	0
ENSG00000267192	AC006116.4	Antisense	0	0	0	2	0	0	0
ENSG00000267193	AC023421.2	Antisense	0	12	86	8	3	22	17
ENSG00000267194	AC002546.1	lincRNA	2	5	96	6	14	93	5
ENSG00000267195	MIR212	miRNA	0	2	2	1	8	10	0
ENSG00000267196	AC091044.1	lncRNA	0	0	1	0	2	0	0
ENSG00000267197	AC011461.1	lncRNA	8	13	16	5	7	1	0
ENSG00000267198	AC091132.5	lincRNA	3	4	44	6	8	40	7
ENSG00000267199	AP001029.2	Antisense	2	0	53	6	9	169	4
ENSG00000267200	MIR132	miRNA	0	4	0	0	1	10	1
ENSG00000267201	LINC01775	lincRNA	286	8	71	4	21	0	0
ENSG00000267203	SNRPGP4	pseudogene	0	0	9	3	3	0	0
ENSG00000267204	LINC01782	lincRNA	0	0	0	0	2	0	1
ENSG00000267205	AC005954.2	Antisense	0	11	0	1	0	0	4
ENSG00000267206	LCN6	protein_coding	0	0	15	1	0	0	1
ENSG00000267207	AC005884.1	Antisense	1	5	24	1	12	0	7
ENSG00000267211	AC003043.1	lincRNA	0	0	0	0	0	34	0
ENSG00000267213	AC007773.1	Antisense	36	67	159	71	58	191	5
ENSG00000267214	AC092068.1	Antisense	0	0	1	2	0	0	0
ENSG00000267216	AC020915.2	protein_coding	8	16	212	26	24	10	1
ENSG00000267218	AC005336.2	pseudogene	54	28	361	57	184	9	0
ENSG00000267219	AC010504.1	Antisense	17	9	74	10	23	157	2
ENSG00000267220	AC011447.2	pseudogene	3	6	9	1	2	5	5
ENSG00000267221	C17orf113	protein_coding	1	52	95	21	22	8	10
ENSG00000267222	AC107993.1	lncRNA	1	3	13	0	1	22	0
ENSG00000267223	AC005597.1	Antisense	0	0	0	0	7	0	1
ENSG00000267225	WDR7-OT1	lncRNA	7	19	142	7	24	3	10
ENSG00000267226	AC104971.2	lncRNA	34	0	52	2	16	23	0
ENSG00000267228	AC012254.2	protein_coding	112	69	906	98	237	331	0
ENSG00000267231	AC005786.2	lincRNA	0	0	30	0	14	197	0
ENSG00000267232	AC012615.5	lincRNA	0	0	9	9	0	0	0
ENSG00000267239	AP001198.1	Antisense	0	1	5	0	0	2	9
ENSG00000267240	AC011524.2	lincRNA	0	0	26	0	0	0	0
ENSG00000267241	CYP4F10P	pseudogene	0	0	2	0	0	0	0
ENSG00000267243	AC005381.1	lincRNA	7	12	565	77	3	1	22
ENSG00000267244	AC012615.6	lncRNA	0	0	6	0	0	0	3
ENSG00000267246	AC091132.6	lncRNA	11	4	52	1	6	75	1
ENSG00000267248	AC025048.2	lncRNA	16	68	130	18	18	95	1
ENSG00000267249	AP005482.3	lncRNA	0	7	28	13	0	69	0
ENSG00000267250	AC011591.1	lincRNA	0	0	8	0	1	0	1
ENSG00000267251	AC139100.1	Antisense	0	0	6	0	2	3	5
ENSG00000267253	AC055813.1	pseudogene	1	0	10	2	1	0	0
ENSG00000267254	ZNF790-AS1	Antisense	2	56	149	4	8	0	13
ENSG00000267255	AC011498.3	Antisense	0	0	3	0	2	0	0
ENSG00000267259	AC061975.7	lincRNA	0	21	11	0	0	0	1
ENSG00000267260	AC020928.1	lincRNA	0	5	83	2	10	0	0
ENSG00000267261	AC099811.2	protein_coding	13	60	277	27	54	349	2
ENSG00000267262	AC011444.2	Antisense	0	0	4	2	1	0	1
ENSG00000267263	AC111170.2	lncRNA	0	3	28	0	0	0	2
ENSG00000267264	AC006504.3	pseudogene	1	0	17	0	0	0	0
ENSG00000267265	AC011476.3	Antisense	6	9	338	133	6	25	21
ENSG00000267270	PARD6G-AS1	Antisense	7	29	202	3	14	435	6
ENSG00000267272	LINC01140	lincRNA	0	9	22	2	16	53	12
ENSG00000267273	AC008567.2	lincRNA	0	0	3	0	0	0	2
ENSG00000267274	AC008770.4	lncRNA	41	136	404	27	28	411	3
ENSG00000267275	AC020911.2	Antisense	26	30	95	6	28	81	20
ENSG00000267277	AC024575.1	Antisense	5	9	51	17	19	50	1
ENSG00000267278	MAP3K14-AS1	Antisense	0	18	142	46	12	187	5
ENSG00000267279	AC090409.1	lincRNA	75	2	40	6	2	0	4
ENSG00000267280	TBX2-AS1	Antisense	18	2458	1010	24	396	23	7
ENSG00000267282	AC011481.2	Antisense	0	1	6	3	19	26	1
ENSG00000267283	AC005306.1	lncRNA	2	8	130	27	13	16	0
ENSG00000267284	AC022031.2	lincRNA	1	5	279	9	22	0	5
ENSG00000267285	AC004672.2	lncRNA	0	1	2	1	0	0	1
ENSG00000267287	AC068473.3	lncRNA	1	1	0	1	0	0	4
ENSG00000267288	AC138150.2	Antisense	28	0	50	1	3	166	1
ENSG00000267289	AC008752.2	lincRNA	0	0	6	0	0	0	0
ENSG00000267291	AC008649.1	Antisense	2	2	22	5	30	0	1
ENSG00000267293	AC012569.1	pseudogene	0	9	12	3	0	3	1
ENSG00000267295	AC025048.3	pseudogene	10	36	81	7	17	22	5
ENSG00000267296	CEBPA-AS1	Antisense	1	34	37	1	33	0	1
ENSG00000267298	AC006116.5	lncRNA	0	0	7	0	0	14	0
ENSG00000267299	AC011444.3	Antisense	52	15	284	37	43	91	9
ENSG00000267301	RPL23AP77	pseudogene	5	11	78	12	10	4	0
ENSG00000267302	AC005702.1	lincRNA	1	41	37	4	43	10	6
ENSG00000267303	AC011511.4	protein_coding	43	107	629	100	108	413	4
ENSG00000267304	AC004637.1	Antisense	0	0	0	0	0	0	3
ENSG00000267305	AL592148.2	pseudogene	33	30	232	476	137	3	2
ENSG00000267308	LINC01764	lincRNA	17	12	55	27	0	142	1
ENSG00000267309	AC092295.2	Antisense	10	15	24	4	11	29	4
ENSG00000267311	AC007673.1	lincRNA	0	2	1	0	0	10	0
ENSG00000267312	AC015911.4	pseudogene	1	3	11	0	3	3	3
ENSG00000267313	KC6	lincRNA	1	1	200	2	18	1	10
ENSG00000267314	AC104532.1	protein_coding	1	10	13	4	1	13	2
ENSG00000267315	AC060766.3	pseudogene	1	13	29	9	17	0	0
ENSG00000267316	AC090409.2	lincRNA	5	0	0	0	0	0	0
ENSG00000267317	AC027307.2	Antisense	32	26	261	34	21	99	1
ENSG00000267318	AC005702.2	protein_coding	72	1610	1685	94	202	504	2
ENSG00000267319	SELENOKP1	pseudogene	0	0	19	0	4	0	0
ENSG00000267320	AC005580.1	lincRNA	0	0	15	0	2	0	15
ENSG00000267321	LINC02001	lincRNA	25	37	572	114	176	462	6
ENSG00000267322	SNHG22	Antisense	60	85	1143	329	191	4279	8
ENSG00000267325	LINC01415	lincRNA	0	0	5	0	0	0	4
ENSG00000267327	AC009271.1	lincRNA	16	4	225	15	4	0	16
ENSG00000267328	AC002398.2	Antisense	0	0	10	0	0	0	0
ENSG00000267332	BOLA3P2	pseudogene	0	0	5	2	2	2	3
ENSG00000267333	ASNSP6	pseudogene	1	0	10	4	3	32	1
ENSG00000267334	AC015936.1	lincRNA	46	0	27	5	19	85	0
ENSG00000267335	AC008687.1	protein_coding	0	1	6	1	3	0	19
ENSG00000267336	EIF4A2P1	pseudogene	0	6	9	3	0	3	0
ENSG00000267337	LINC01478	lincRNA	0	0	12	1	10	7	26
ENSG00000267338	AP000365.1	lincRNA	0	2	4	6	0	0	0
ENSG00000267339	LINC00906	lincRNA	0	0	30	0	0	0	1
ENSG00000267340	AC060780.2	pseudogene	0	1	2	7	0	1	0
ENSG00000267342	AC087289.2	Antisense	1	4	40	6	9	2	0
ENSG00000267343	ZNF833P	pseudogene	8	9	11	4	2	0	3
ENSG00000267345	AC010632.1	Antisense	4	3	17	2	15	20	1
ENSG00000267346	EIF5AP3	pseudogene	2	5	8	0	2	0	0
ENSG00000267348	AC011489.1	Antisense	1	29	62	13	20	18	12
ENSG00000267352	SH3GL1P3	pseudogene	0	0	1	0	0	1	0
ENSG00000267353	AC020928.2	lincRNA	0	0	1	0	3	0	0
ENSG00000267354	AC091151.1	lncRNA	1	6	484	11	53	48	12
ENSG00000267355	RPL9P29	pseudogene	0	2	1	0	0	0	0
ENSG00000267359	AC015911.6	Antisense	0	0	11	0	0	0	0
ENSG00000267360	AC012309.1	protein_coding	13	12	28	5	6	47	8
ENSG00000267361	AC005495.1	pseudogene	1	0	3	0	0	0	0
ENSG00000267363	AC092296.3	lincRNA	0	0	18	0	0	0	2
ENSG00000267364	AC022706.1	lincRNA	0	0	7	0	1	0	5
ENSG00000267365	KCNJ2-AS1	Antisense	2	1	12	0	25	0	2
ENSG00000267368	UPK3BL1	protein_coding	32	220	541	68	166	468	9
ENSG00000267369	AC015911.7	pseudogene	0	0	6	0	0	0	0
ENSG00000267370	AC008752.3	pseudogene	0	0	9	0	0	0	0
ENSG00000267373	AC008894.1	lincRNA	0	2	0	0	0	0	0
ENSG00000267374	AC016205.1	lincRNA	192	281	2878	63	1064	7318	83
ENSG00000267375	AC008649.2	Antisense	1	6	40	1	0	48	6
ENSG00000267376	ATP5LP6	pseudogene	1	0	3	1	1	0	0
ENSG00000267379	AC008569.1	Antisense	9	12	68	4	12	155	0
ENSG00000267382	AC010928.1	pseudogene	0	0	0	0	2	0	4
ENSG00000267383	AC011447.3	Antisense	59	69	451	40	23	6	24
ENSG00000267385	AC011498.4	protein_coding	1	15	70	10	22	28	2
ENSG00000267387	AC020931.1	Antisense	0	0	0	0	4	0	1
ENSG00000267388	AF038458.2	lincRNA	0	6	6	0	0	0	0
ENSG00000267390	AC036176.1	Antisense	11	18	203	16	60	399	4
ENSG00000267391	AC105105.2	lincRNA	0	1	1	0	0	0	5
ENSG00000267392	CYP4F9P	pseudogene	0	0	1	0	0	0	3
ENSG00000267394	AC004596.1	Antisense	7	68	89	18	49	43	12
ENSG00000267395	DM1-AS	Antisense	10	38	173	31	23	213	1
ENSG00000267396	AC090236.1	Antisense	0	0	25	0	1	0	0
ENSG00000267397	AC090229.1	lincRNA	0	0	6	0	6	16	0
ENSG00000267398	AC006130.2	pseudogene	0	0	2	4	0	0	0
ENSG00000267400	AC010928.2	pseudogene	0	0	2	0	0	0	0
ENSG00000267404	AC023043.2	pseudogene	1	0	2	0	0	81	0
ENSG00000267405	AC005180.1	lincRNA	0	1	30	0	2	21	2
ENSG00000267406	AC011509.1	lincRNA	0	0	14	0	0	0	0
ENSG00000267408	AC011498.5	pseudogene	0	0	2	0	0	1	0
ENSG00000267412	AC092068.2	lncRNA	0	1	5	1	3	14	1
ENSG00000267413	LINC01901	lincRNA	7	3	69	2	15	1	7
ENSG00000267414	AC120049.1	lincRNA	1	3	0	0	1	0	0
ENSG00000267416	AC025048.4	lincRNA	5	44	59	12	24	55	4
ENSG00000267418	ELOCP29	pseudogene	0	6	11	0	1	0	1
ENSG00000267419	AC011477.1	pseudogene	17	101	453	41	62	567	20
ENSG00000267420	AC007993.2	lincRNA	0	0	0	0	0	1	3
ENSG00000267421	AC005498.2	lincRNA	20	0	19	0	7	0	0
ENSG00000267422	AC016582.2	pseudogene	1	8	69	5	11	129	1
ENSG00000267423	AC005616.1	lincRNA	1	1	6	2	0	0	3
ENSG00000267424	AC020934.1	Antisense	0	0	18	1	1	0	2
ENSG00000267426	AC087289.3	protein_coding	135	236	1110	245	460	443	21
ENSG00000267430	AC036176.2	pseudogene	18	15	123	10	12	50	0
ENSG00000267432	DNAH17-AS1	lncRNA	0	3	50	0	5	698	10
ENSG00000267433	AC008798.1	pseudogene	0	1	1	0	0	0	1
ENSG00000267436	AC005786.3	Antisense	1	23	109	11	12	133	12
ENSG00000267437	AC012309.2	Antisense	0	0	1	0	3	0	2
ENSG00000267439	AD000671.3	Antisense	0	11	11	4	12	35	4
ENSG00000267440	AC004149.1	lincRNA	1	0	7	0	2	0	12
ENSG00000267441	AL353997.3	pseudogene	0	1	20	0	0	11	0
ENSG00000267446	AC003070.2	lincRNA	7	5	13	0	2	25	1
ENSG00000267448	AC010649.1	Antisense	0	19	17	0	9	23	2
ENSG00000267449	AC005884.2	Antisense	0	3	5	0	2	0	0
ENSG00000267453	LINC01835	pseudogene	1	1	11	6	0	0	0
ENSG00000267454	ZNF582-AS1	lincRNA	11	1	57	4	14	0	1
ENSG00000267457	AC004223.2	lincRNA	0	4	5	0	0	29	1
ENSG00000267458	AC092069.1	Antisense	1	1	33	12	1	0	0
ENSG00000267461	AC079210.1	lincRNA	0	21	26	9	49	0	3
ENSG00000267462	AC090377.1	lincRNA	2	0	1	0	0	2	0
ENSG00000267466	AC021683.1	lincRNA	0	0	0	1	1	0	3
ENSG00000267467	APOC4	protein_coding	1	2	18	6	0	0	1
ENSG00000267469	AC005944.1	Antisense	0	0	13	4	1	0	0
ENSG00000267470	ZNF571-AS1	Antisense	1	8	81	5	6	4	12
ENSG00000267472	AC005332.3	pseudogene	0	1	0	1	0	0	0
ENSG00000267474	AC008569.2	lncRNA	9	10	86	5	11	44	0
ENSG00000267475	AC008736.1	lincRNA	19	102	115	45	29	55	3
ENSG00000267476	AC104365.1	Antisense	0	3	0	0	0	0	15
ENSG00000267477	AC008481.3	protein_coding	0	8	156	5	20	122	3
ENSG00000267478	AP002414.3	pseudogene	0	0	6	0	1	0	1
ENSG00000267481	AC011477.2	lncRNA	6	27	115	1	3	0	0
ENSG00000267484	AC027319.1	Antisense	0	0	1	1	0	0	2
ENSG00000267489	LINC01837	lincRNA	0	0	8	1	11	10	36
ENSG00000267490	AC008759.1	pseudogene	0	0	2	0	0	3	1
ENSG00000267493	CIRBP-AS1	Antisense	12	14	23	5	57	56	1
ENSG00000267497	NFE2L3P1	pseudogene	2	0	1	0	0	0	4
ENSG00000267498	AC007786.1	lincRNA	0	18	20	1	7	0	0
ENSG00000267500	ZNF887P	pseudogene	1	4	39	14	13	72	1
ENSG00000267501	AC104365.2	lincRNA	0	0	0	0	0	0	7
ENSG00000267504	AC090236.2	lncRNA	0	2	9	2	1	31	0
ENSG00000267506	AC021683.2	lincRNA	0	2	47	0	2	0	2
ENSG00000267507	AC010327.2	pseudogene	2	5	4	2	2	29	0
ENSG00000267508	ZNF285	protein_coding	1	5	65	3	1	1	5
ENSG00000267509	AC010511.1	lincRNA	0	1	1	4	2	0	2
ENSG00000267512	AC011446.1	Antisense	0	0	3	0	0	0	1
ENSG00000267515	AP001029.3	pseudogene	0	1	8	3	1	0	0
ENSG00000267517	LINC01855	lincRNA	4	0	0	0	0	0	0
ENSG00000267518	AC090699.1	pseudogene	0	1	7	0	0	1	0
ENSG00000267519	AC020916.1	lincRNA	35	96	355	36	25	649	1
ENSG00000267520	AC010733.2	lncRNA	5	30	196	16	38	101	4
ENSG00000267522	LINC01864	lincRNA	0	1	14	6	2	0	2
ENSG00000267523	AC008735.2	Antisense	0	0	11	4	0	5	4
ENSG00000267526	AC005702.3	pseudogene	0	23	20	0	0	0	0
ENSG00000267528	AC008991.1	lincRNA	0	0	97	1	3	0	14
ENSG00000267530	LINC01836	lincRNA	12	6	53	1	1	192	1
ENSG00000267532	MIR497HG	Antisense	2	11	23	5	8	0	0
ENSG00000267533	AP002414.4	pseudogene	20	50	318	65	69	137	1
ENSG00000267534	S1PR2	protein_coding	22	28	370	29	16	28	2
ENSG00000267535	LINC00868	lincRNA	132	270	920	1147	960	10	25
ENSG00000267537	AC079466.2	lincRNA	1	3	303	46	0	0	11
ENSG00000267541	MTCO2P2	pseudogene	21	53	104	13	25	3	12
ENSG00000267543	AC015802.3	lncRNA	0	0	6	0	0	0	0
ENSG00000267544	AC007229.1	pseudogene	0	3	44	1	12	0	0
ENSG00000267545	AC005779.2	protein_coding	3	38	62	12	24	38	2
ENSG00000267546	AC015802.4	Antisense	33	49	116	17	10	14	0
ENSG00000267547	AC060766.4	lincRNA	1	0	0	0	0	0	0
ENSG00000267549	AC006116.8	Antisense	1	23	33	14	11	14	9
ENSG00000267551	AC005264.1	Antisense	22	0	31	8	4	6	2
ENSG00000267552	AC093227.2	protein_coding	0	3	49	2	3	11	2
ENSG00000267554	AC015911.8	pseudogene	0	0	1	2	0	0	0
ENSG00000267555	AC008805.2	Antisense	9	0	7	0	0	0	1
ENSG00000267557	AC008474.1	Antisense	0	0	9	0	0	0	3
ENSG00000267558	AC087685.1	pseudogene	1	2	8	0	0	2	0
ENSG00000267559	AL158154.2	lincRNA	13	0	1	1	7	1	7
ENSG00000267561	AC093155.3	protein_coding	42	132	1377	114	130	540	20
ENSG00000267564	AP001109.1	lincRNA	0	0	14	0	0	84	8
ENSG00000267565	AC011477.3	Antisense	0	0	1	0	0	0	0
ENSG00000267567	AC008736.2	lincRNA	0	3	0	0	0	0	0
ENSG00000267568	AC016168.2	lncRNA	11	2	128	18	378	64	7
ENSG00000267571	AC104532.2	Antisense	0	7	18	1	20	15	0
ENSG00000267573	KRT8P5	pseudogene	1	27	27	3	0	39	0
ENSG00000267575	AC006504.5	lincRNA	23	60	756	88	49	387	19
ENSG00000267577	AC010327.3	Antisense	6	11	99	68	4	89	6
ENSG00000267579	AC104971.3	Antisense	0	1	9	0	0	0	6
ENSG00000267580	AC008738.3	Antisense	0	0	4	0	0	0	0
ENSG00000267581	AC011477.4	lincRNA	29	3	59	2	2	0	0
ENSG00000267582	AC020916.2	Antisense	18	0	0	0	1	15	0
ENSG00000267583	AC007998.3	lincRNA	4	6	42	13	24	18	2
ENSG00000267585	AC013290.1	pseudogene	0	0	6	1	0	0	0
ENSG00000267586	LINC00907	lincRNA	6	8	215	4	37	17	74
ENSG00000267587	AC090241.1	pseudogene	0	0	3	0	2	19	0
ENSG00000267589	AC011444.4	pseudogene	9	78	274	79	45	45	2
ENSG00000267590	NDUFA3P1	pseudogene	0	1	14	3	3	0	0
ENSG00000267592	AC004134.1	pseudogene	4	11	29	4	9	0	0
ENSG00000267593	LINC01926	lincRNA	0	0	1	0	0	1	4
ENSG00000267594	CYP4F24P	pseudogene	0	2	5	0	2	35	7
ENSG00000267595	AC060780.3	pseudogene	0	0	7	5	7	71	0
ENSG00000267598	AC011446.2	Antisense	4	28	13	0	4	0	2
ENSG00000267603	LINC01028	lincRNA	0	0	6	0	1	0	0
ENSG00000267605	AC016590.1	lincRNA	2	2	20	6	2	0	5
ENSG00000267606	AC006116.9	lincRNA	0	1	18	2	1	63	2
ENSG00000267607	AC011511.5	Antisense	4	2	14	27	1	27	1
ENSG00000267617	AC007795.1	lincRNA	0	0	2	0	0	0	3
ENSG00000267618	AC004223.3	protein_coding	4	6	48	6	2	39	1
ENSG00000267620	AC090771.1	pseudogene	0	2	7	0	0	4	2
ENSG00000267623	AC005357.2	pseudogene	0	2	48	0	0	0	22
ENSG00000267626	AC002115.1	lincRNA	6	0	0	2	2	0	2
ENSG00000267627	AC118757.1	lincRNA	7	1	0	2	4	0	1
ENSG00000267629	AC138430.1	lncRNA	0	1	26	0	9	8	1
ENSG00000267630	AC005758.1	pseudogene	1	0	12	0	0	0	1
ENSG00000267632	AC067852.6	lncRNA	0	15	28	9	12	23	1
ENSG00000267633	AC008686.1	Antisense	0	0	9	0	6	0	0
ENSG00000267634	RPL7L1P5	pseudogene	0	0	10	2	0	0	0
ENSG00000267637	AC040904.1	lncRNA	0	1	1	0	0	0	0
ENSG00000267638	AC023855.1	Antisense	0	2	1	0	0	0	0
