ID	Intron	GName	GID	Combined_H_repo	PatientA_C_repro	PatientB_C_repo	MDA_repro	MCF_repro	Combined_H	PatientA_C	PatientB_C	MDA	MCF
7I_TUBG1___ENSG00000131462___ENST00000251413___protein_coding___protein_coding	7I	TUBG1	ENSG00000131462	FALSE	FALSE	TRUE	FALSE	FALSE	0.00163896898138769	0	0.00628214639750629	0	0
7I_TUBG2___ENSG00000037042___ENST00000251412___protein_coding___protein_coding	7I	TUBG2	ENSG00000037042	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0192779423557137	0
7I_TUBGCP6___ENSG00000128159___ENST00000425018___protein_coding___protein_coding	7I	TUBGCP6	ENSG00000128159	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.00481948558892842	0.00144489496221203
7I_UBE2O___ENSG00000175931___ENST00000587127___protein_coding___protein_coding	7I	UBE2O	ENSG00000175931	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0.00481948558892842	0
7I_ULK3___ENSG00000140474___ENST00000568667___protein_coding___protein_coding	7I	ULK3	ENSG00000140474	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
7I_USP19___ENSG00000172046___ENST00000398896___protein_coding___protein_coding	7I	USP19	ENSG00000172046	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00209404879916876	0	0
7I_VPS28___ENSG00000160948___ENST00000526054___protein_coding___protein_coding	7I	VPS28	ENSG00000160948	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0
7I_WASH7P___ENSG00000227232___ENST00000488147___pseudogene___pseudogene	7I	WASH7P	ENSG00000227232	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0
7I_WASHC1___ENSG00000181404___ENST00000442898___protein_coding___protein_coding	7I	WASHC1	ENSG00000181404	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00963897117785683	0
7I_ZDHHC8___ENSG00000099904___ENST00000334554___protein_coding___protein_coding	7I	ZDHHC8	ENSG00000099904	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_ZNF335___ENSG00000198026___ENST00000322927___protein_coding___protein_coding	7I	ZNF335	ENSG00000198026	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00144489496221203
7I_ZNF592___ENSG00000166716___ENST00000560079___protein_coding___protein_coding	7I	ZNF592	ENSG00000166716	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00418809759833753	0	0
7I_ZPR1___ENSG00000109917___ENST00000227322___protein_coding___protein_coding	7I	ZPR1	ENSG00000109917	FALSE	FALSE	FALSE	FALSE	FALSE	0.00327793796277539	0.00372841708829596	0	0	0
7I_ZRANB1___ENSG00000019995___ENST00000359653___protein_coding___protein_coding	7I	ZRANB1	ENSG00000019995	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.0337363991224989	0
7I_ZYX___ENSG00000159840___ENST00000322764___protein_coding___protein_coding	7I	ZYX	ENSG00000159840	TRUE	TRUE	FALSE	FALSE	FALSE	0.00795045066076136	0.0223705025297757	0.00209404879916876	0	0
81I_HSPG2___ENSG00000142798___ENST00000374695___protein_coding___protein_coding	81I	HSPG2	ENSG00000142798	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
82I_HSPG2___ENSG00000142798___ENST00000374695___protein_coding___protein_coding	82I	HSPG2	ENSG00000142798	FALSE	FALSE	TRUE	FALSE	FALSE	0.00198761266519034	0	0.00418809759833753	0	0
86I_HSPG2___ENSG00000142798___ENST00000374695___protein_coding___protein_coding	86I	HSPG2	ENSG00000142798	FALSE	FALSE	TRUE	FALSE	FALSE	0.0231540646146788	0	0.00628214639750629	0.0240974279446421	0
89I_HSPG2___ENSG00000142798___ENST00000374695___protein_coding___protein_coding	89I	HSPG2	ENSG00000142798	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00628214639750629	0	0
8I_AC026464.4___ENSG00000260914___ENST00000570054___protein_coding___protein_coding	8I	AC026464.4	ENSG00000260914	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
8I_AC118549.1___ENSG00000036549___ENST00000370801___protein_coding___protein_coding	8I	AC118549.1	ENSG00000036549	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0.00144489496221203
8I_AC132008.2___ENSG00000214135___ENST00000414207___pseudogene___lncRNA	8I	AC132008.2	ENSG00000214135	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
8I_ADSL___ENSG00000239900___ENST00000623063___protein_coding___protein_coding	8I	ADSL	ENSG00000239900	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
8I_AKAP8L___ENSG00000011243___ENST00000397410___protein_coding___protein_coding	8I	AKAP8L	ENSG00000011243	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
8I_ALG12___ENSG00000182858___ENST00000330817___protein_coding___protein_coding	8I	ALG12	ENSG00000182858	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
8I_ANXA9___ENSG00000143412___ENST00000368947___protein_coding___protein_coding	8I	ANXA9	ENSG00000143412	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
8I_AP2B1___ENSG00000006125___ENST00000616784___protein_coding___protein_coding	8I	AP2B1	ENSG00000006125	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
8I_APBB3___ENSG00000113108___ENST00000357560___protein_coding___protein_coding	8I	APBB3	ENSG00000113108	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_ARHGEF12___ENSG00000196914___ENST00000356641___protein_coding___protein_coding	8I	ARHGEF12	ENSG00000196914	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0.00372841708829596	0	0	0.00144489496221203
8I_ATG2A___ENSG00000110046___ENST00000418259___protein_coding___protein_coding	8I	ATG2A	ENSG00000110046	FALSE	FALSE	TRUE	FALSE	FALSE	0.00163896898138769	0	0.0104702439958438	0	0.00722447481106015
8I_ATG9A___ENSG00000198925___ENST00000409618___protein_coding___protein_coding	8I	ATG9A	ENSG00000198925	TRUE	FALSE	TRUE	TRUE	TRUE	0.0155522576377201	0.0149136683531838	0.0670095615734004	0.0771117694228547	0.210954664482956
8I_ATP13A1___ENSG00000105726___ENST00000291503___protein_coding___protein_coding	8I	ATP13A1	ENSG00000105726	FALSE	FALSE	FALSE	FALSE	FALSE	0.00983381388832617	0	0	0	0.00433468488663609
8I_BAZ2A___ENSG00000076108___ENST00000549884___protein_coding___protein_coding	8I	BAZ2A	ENSG00000076108	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00628214639750629	0	0.00288978992442406
8I_BUD23___ENSG00000071462___ENST00000265758___protein_coding___protein_coding	8I	BUD23	ENSG00000071462	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00963897117785683	0
8I_CAMTA2___ENSG00000108509___ENST00000414043___protein_coding___protein_coding	8I	CAMTA2	ENSG00000108509	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
8I_CARD9___ENSG00000187796___ENST00000371734___protein_coding___protein_coding	8I	CARD9	ENSG00000187796	FALSE	FALSE	TRUE	FALSE	FALSE	0.00163896898138769	0.00745683417659191	0.0167523903933501	0	0
8I_CASKIN2___ENSG00000177303___ENST00000433559___protein_coding___protein_coding	8I	CASKIN2	ENSG00000177303	FALSE	FALSE	TRUE	FALSE	TRUE	0	0.00372841708829596	0.0167523903933501	0.00481948558892842	0.0910283826193579
8I_CASTOR2___ENSG00000274070___ENST00000616305___protein_coding___protein_coding	8I	CASTOR2	ENSG00000274070	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00209404879916876	0	0
8I_CBARP___ENSG00000099625___ENST00000382477___protein_coding___protein_coding	8I	CBARP	ENSG00000099625	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00144489496221203
8I_CCDC130___ENSG00000104957___ENST00000586600___protein_coding___protein_coding	8I	CCDC130	ENSG00000104957	FALSE	FALSE	FALSE	FALSE	FALSE	0.00362658164657803	0.082025175942511	0.00209404879916876	0	0
8I_CCDC88B___ENSG00000168071___ENST00000356786___protein_coding___protein_coding	8I	CCDC88B	ENSG00000168071	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
8I_CCNL2___ENSG00000221978___ENST00000408952___protein_coding___protein_coding	8I	CCNL2	ENSG00000221978	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_CD151___ENSG00000177697___ENST00000397420___protein_coding___protein_coding	8I	CD151	ENSG00000177697	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.0521978392361434	0	0	0.00288978992442406
8I_CD163L1___ENSG00000177675___ENST00000416109___protein_coding___protein_coding	8I	CD163L1	ENSG00000177675	FALSE	FALSE	FALSE	FALSE	FALSE	0.0262235037022031	0.00372841708829596	0.00209404879916876	0	0
8I_CDC20___ENSG00000117399___ENST00000310955___protein_coding___protein_coding	8I	CDC20	ENSG00000117399	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_CDK16___ENSG00000102225___ENST00000457458___protein_coding___protein_coding	8I	CDK16	ENSG00000102225	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00628214639750629	0.0674727982449978	0.0101142647354842
8I_CDT1___ENSG00000167513___ENST00000301019___protein_coding___protein_coding	8I	CDT1	ENSG00000167513	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
8I_CIC___ENSG00000079432___ENST00000572681___protein_coding___protein_coding	8I	CIC	ENSG00000079432	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
8I_CLN3___ENSG00000188603___ENST00000637551___protein_coding___protein_coding	8I	CLN3	ENSG00000188603	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00433468488663609
8I_CLUH___ENSG00000132361___ENST00000575014___protein_coding___protein_coding	8I	CLUH	ENSG00000132361	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_CNOT3___ENSG00000088038___ENST00000221232___protein_coding___protein_coding	8I	CNOT3	ENSG00000088038	TRUE	FALSE	TRUE	FALSE	FALSE	0.00327793796277539	0.00372841708829596	0.00418809759833753	0	0.0101142647354842
8I_CORO7___ENSG00000262246___ENST00000251166___protein_coding___protein_coding	8I	CORO7	ENSG00000262246	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
8I_CPNE1___ENSG00000214078___ENST00000317677___protein_coding___protein_coding	8I	CPNE1	ENSG00000214078	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_CPSF1___ENSG00000071894___ENST00000620219___protein_coding___protein_coding	8I	CPSF1	ENSG00000071894	FALSE	FALSE	FALSE	FALSE	FALSE	0.00327793796277539	0	0.00209404879916876	0	0.00288978992442406
8I_CRY2___ENSG00000121671___ENST00000417225___protein_coding___protein_coding	8I	CRY2	ENSG00000121671	FALSE	FALSE	FALSE	FALSE	FALSE	0.011925675991142	0	0	0	0.00144489496221203
8I_CTSF___ENSG00000174080___ENST00000524994___protein_coding___protein_coding	8I	CTSF	ENSG00000174080	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.0372841708829596	0	0	0
8I_CTU2___ENSG00000174177___ENST00000453996___protein_coding___protein_coding	8I	CTU2	ENSG00000174177	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00144489496221203
8I_CUL7___ENSG00000044090___ENST00000265348___protein_coding___protein_coding	8I	CUL7	ENSG00000044090	FALSE	TRUE	TRUE	FALSE	TRUE	0.00362658164657803	0.0410125879712555	0.00628214639750629	0.00481948558892842	0.0375672690175128
8I_CXXC1___ENSG00000154832___ENST00000412036___protein_coding___protein_coding	8I	CXXC1	ENSG00000154832	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0481948558892842	0
8I_DAP3___ENSG00000132676___ENST00000471642___protein_coding___protein_coding	8I	DAP3	ENSG00000132676	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
8I_DCTN2___ENSG00000175203___ENST00000546758___protein_coding___protein_coding	8I	DCTN2	ENSG00000175203	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_DDB2___ENSG00000134574___ENST00000256996___protein_coding___protein_coding	8I	DDB2	ENSG00000134574	FALSE	FALSE	FALSE	FALSE	TRUE	0.00163896898138769	0.00372841708829596	0.00418809759833753	0.00481948558892842	0.0332325841308767
8I_DDX49___ENSG00000105671___ENST00000247003___protein_coding___protein_coding	8I	DDX49	ENSG00000105671	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.0125642927950126	0	0
8I_DDX51___ENSG00000185163___ENST00000397333___protein_coding___protein_coding	8I	DDX51	ENSG00000185163	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_DENND4B___ENSG00000198837___ENST00000368646___protein_coding___protein_coding	8I	DENND4B	ENSG00000198837	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00433468488663609
8I_DMPK___ENSG00000104936___ENST00000343373___protein_coding___protein_coding	8I	DMPK	ENSG00000104936	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00433468488663609
8I_DPH1___ENSG00000108963___ENST00000263083___protein_coding___protein_coding	8I	DPH1	ENSG00000108963	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_DPP7___ENSG00000176978___ENST00000371579___protein_coding___protein_coding	8I	DPP7	ENSG00000176978	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_DUS1L___ENSG00000169718___ENST00000538833___protein_coding___protein_coding	8I	DUS1L	ENSG00000169718	FALSE	FALSE	FALSE	FALSE	FALSE	0.00983381388832617	0	0	0	0
8I_E2F4___ENSG00000205250___ENST00000379378___protein_coding___protein_coding	8I	E2F4	ENSG00000205250	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
8I_EDC4___ENSG00000038358___ENST00000358933___protein_coding___protein_coding	8I	EDC4	ENSG00000038358	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.0104702439958438	0.00481948558892842	0.00144489496221203
8I_EEF2K___ENSG00000103319___ENST00000263026___protein_coding___protein_coding	8I	EEF2K	ENSG00000103319	FALSE	FALSE	TRUE	FALSE	FALSE	0.00163896898138769	0	0.0314107319875314	0	0
8I_EPS8L2___ENSG00000177106___ENST00000318562___protein_coding___protein_coding	8I	EPS8L2	ENSG00000177106	FALSE	FALSE	FALSE	FALSE	FALSE	0.00655587592555078	0	0	0	0
8I_ERAL1___ENSG00000132591___ENST00000254928___protein_coding___protein_coding	8I	ERAL1	ENSG00000132591	FALSE	FALSE	FALSE	FALSE	FALSE	0.00362658164657803	0.00372841708829596	0.00418809759833753	0	0
8I_ESRP1___ENSG00000104413___ENST00000423620___protein_coding___protein_coding	8I	ESRP1	ENSG00000104413	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00433468488663609
8I_ESRP2___ENSG00000103067___ENST00000473183___protein_coding___protein_coding	8I	ESRP2	ENSG00000103067	FALSE	FALSE	TRUE	FALSE	FALSE	0.00198761266519034	0.00372841708829596	0.0293166831883627	0	0.0115591596976962
8I_F11R___ENSG00000158769___ENST00000621309___protein_coding___protein_coding	8I	F11R	ENSG00000158769	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
8I_FADS2___ENSG00000134824___ENST00000257261___protein_coding___protein_coding	8I	FADS2	ENSG00000134824	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
8I_FASN___ENSG00000169710___ENST00000634990___protein_coding___protein_coding	8I	FASN	ENSG00000169710	FALSE	FALSE	FALSE	FALSE	FALSE	0.0114727828697139	0.0335557537946636	0	0.0337363991224989	0.00433468488663609
8I_FBF1___ENSG00000188878___ENST00000319129___protein_coding___protein_coding	8I	FBF1	ENSG00000188878	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
8I_FBXL19___ENSG00000099364___ENST00000471231___protein_coding___protein_coding	8I	FBXL19	ENSG00000099364	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.0186420854414798	0.00209404879916876	0	0.00144489496221203
8I_FCHO1___ENSG00000130475___ENST00000252771___protein_coding___protein_coding	8I	FCHO1	ENSG00000130475	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.00628214639750629	0	0
8I_GFPT2___ENSG00000131459___ENST00000253778___protein_coding___protein_coding	8I	GFPT2	ENSG00000131459	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00209404879916876	0	0.00144489496221203
8I_GIGYF1___ENSG00000146830___ENST00000275732___protein_coding___protein_coding	8I	GIGYF1	ENSG00000146830	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_GPS1___ENSG00000169727___ENST00000578552___protein_coding___protein_coding	8I	GPS1	ENSG00000169727	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00577957984884812
8I_HDGFL2___ENSG00000167674___ENST00000616600___protein_coding___protein_coding	8I	HDGFL2	ENSG00000167674	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00628214639750629	0	0.00433468488663609
8I_HLA-A___ENSG00000206503___ENST00000396634___protein_coding___protein_coding	8I	HLA-A	ENSG00000206503	FALSE	FALSE	TRUE	FALSE	FALSE	0.00163896898138769	0.0708399246776232	0.0251285855900252	0.00481948558892842	0
8I_HSPE1-MOB4___ENSG00000270757___ENST00000604458___protein_coding___protein_coding	8I	HSPE1-MOB4	ENSG00000270757	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.00418809759833753	0	0
8I_HYOU1___ENSG00000149428___ENST00000530473___protein_coding___protein_coding	8I	HYOU1	ENSG00000149428	FALSE	FALSE	FALSE	FALSE	FALSE	0.00397522533038068	0.00372841708829596	0	0.0530143414782126	0
8I_HYOU1___ENSG00000149428___ENST00000612687___protein_coding___protein_coding	8I	HYOU1	ENSG00000149428	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
8I_ICAM5___ENSG00000105376___ENST00000221980___protein_coding___protein_coding	8I	ICAM5	ENSG00000105376	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_IFRD2___ENSG00000214706___ENST00000417626___protein_coding___protein_coding	8I	IFRD2	ENSG00000214706	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_IMP4___ENSG00000136718___ENST00000259239___protein_coding___protein_coding	8I	IMP4	ENSG00000136718	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.0376928783850377	0.00481948558892842	0
8I_INTS11___ENSG00000127054___ENST00000620829___protein_coding___protein_coding	8I	INTS11	ENSG00000127054	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
8I_ITGA5___ENSG00000161638___ENST00000293379___protein_coding___protein_coding	8I	ITGA5	ENSG00000161638	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00628214639750629	0	0
8I_KANSL3___ENSG00000114982___ENST00000431828___protein_coding___protein_coding	8I	KANSL3	ENSG00000114982	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.0272226343891939	0	0
8I_KMT2D___ENSG00000167548___ENST00000301067___protein_coding___protein_coding	8I	KMT2D	ENSG00000167548	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
8I_KRI1___ENSG00000129347___ENST00000312962___protein_coding___protein_coding	8I	KRI1	ENSG00000129347	TRUE	FALSE	FALSE	FALSE	FALSE	0.0178885139867131	0	0.00209404879916876	0	0.00144489496221203
8I_LAMA5___ENSG00000130702___ENST00000252999___protein_coding___protein_coding	8I	LAMA5	ENSG00000130702	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.00418809759833753	0.0289169135335705	0.00144489496221203
8I_LPIN3___ENSG00000132793___ENST00000373257___protein_coding___protein_coding	8I	LPIN3	ENSG00000132793	FALSE	TRUE	TRUE	FALSE	TRUE	0.00163896898138769	0.00745683417659191	0.0272226343891939	0	0.0390121639797248
8I_LTBP3___ENSG00000168056___ENST00000530785___protein_coding___protein_coding	8I	LTBP3	ENSG00000168056	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00433468488663609
8I_MACF1___ENSG00000127603___ENST00000567887___protein_coding___protein_coding	8I	MACF1	ENSG00000127603	FALSE	FALSE	FALSE	FALSE	FALSE	0.00795045066076136	0.00745683417659191	0.0125642927950126	0	0.0115591596976962
8I_MAGED1___ENSG00000179222___ENST00000375772___protein_coding___protein_coding	8I	MAGED1	ENSG00000179222	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_MAGED2___ENSG00000102316___ENST00000375053___protein_coding___protein_coding	8I	MAGED2	ENSG00000102316	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.0251285855900252	0	0.00144489496221203
8I_MAPK8IP1___ENSG00000121653___ENST00000241014___protein_coding___protein_coding	8I	MAPK8IP1	ENSG00000121653	FALSE	FALSE	TRUE	FALSE	FALSE	0.0114727828697139	0	0.00418809759833753	0	0.00577957984884812
8I_MARS___ENSG00000166986___ENST00000262027___protein_coding___protein_coding	8I	MARS	ENSG00000166986	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_MAST3___ENSG00000099308___ENST00000262811___protein_coding___protein_coding	8I	MAST3	ENSG00000099308	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
8I_MCCC2___ENSG00000131844___ENST00000629193___protein_coding___protein_coding	8I	MCCC2	ENSG00000131844	FALSE	FALSE	FALSE	FALSE	TRUE	0	0.00372841708829596	0.00209404879916876	0	0.0144489496221203
8I_MED25___ENSG00000104973___ENST00000620467___protein_coding___protein_coding	8I	MED25	ENSG00000104973	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
8I_MSTO1___ENSG00000125459___ENST00000245564___protein_coding___protein_coding	8I	MSTO1	ENSG00000125459	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_MUS81___ENSG00000172732___ENST00000533035___protein_coding___protein_coding	8I	MUS81	ENSG00000172732	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_NAA15___ENSG00000164134___ENST00000296543___protein_coding___protein_coding	8I	NAA15	ENSG00000164134	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0192779423557137	0
8I_NCAPD2___ENSG00000010292___ENST00000315579___protein_coding___protein_coding	8I	NCAPD2	ENSG00000010292	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
8I_NDOR1___ENSG00000188566___ENST00000371521___protein_coding___protein_coding	8I	NDOR1	ENSG00000188566	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
8I_NDUFV1___ENSG00000167792___ENST00000322776___protein_coding___protein_coding	8I	NDUFV1	ENSG00000167792	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
8I_NEURL4___ENSG00000215041___ENST00000573651___protein_coding___lncRNA	8I	NEURL4	ENSG00000215041	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
8I_NFKB2___ENSG00000077150___ENST00000428099___protein_coding___protein_coding	8I	NFKB2	ENSG00000077150	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.0111852512648879	0.00418809759833753	0.00481948558892842	0
8I_NFRKB___ENSG00000170322___ENST00000524794___protein_coding___protein_coding	8I	NFRKB	ENSG00000170322	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
8I_NOL9___ENSG00000162408___ENST00000377705___protein_coding___protein_coding	8I	NOL9	ENSG00000162408	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
8I_NSUN5P2___ENSG00000106133___ENST00000457352___pseudogene___pseudogene	8I	NSUN5P2	ENSG00000106133	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
8I_NUP85___ENSG00000125450___ENST00000245544___protein_coding___protein_coding	8I	NUP85	ENSG00000125450	FALSE	FALSE	TRUE	FALSE	FALSE	0.00163896898138769	0	0.0418809759833753	0	0
8I_OXA1L___ENSG00000155463___ENST00000612549___protein_coding___protein_coding	8I	OXA1L	ENSG00000155463	FALSE	FALSE	TRUE	FALSE	FALSE	0	0.00745683417659191	0.00418809759833753	0	0
8I_P2RX5___ENSG00000083454___ENST00000552050___protein_coding___protein_coding	8I	P2RX5	ENSG00000083454	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.0144584567667852	0
